dataPublicada,autor_anonimo,texto,sentimento,tipoInteracao
2022-09-01 12:01:00,3272,Vamos que vamos! 💪,POSITIVE,comentário
2022-09-01 12:30:00,1193,Time de feras da profittoinvestimentos #quemtemtimetemtudo btgpactual btg_bankers,POSITIVE,marcação
2022-09-01 12:44:00,2374,👏👏👏👏👏👏👏,NEUTRAL,comentário
2022-09-01 12:38:00,3111,#Repost btgpactual with use.repost ・・・ Carteiras recomendadas de setembro no ar 📈  Arraste a tela e confira as recomendações da nossa equipe de Research para o mês.  Vale lembrar que os relatórios completos ficam disponíveis em nosso site. É só acessar a área de análise e baixar gratuitamente.  #mercadofinanceiro #rendavariavel #carteirarecomendada #oportunidade,NEUTRAL,marcação
2022-09-01 12:34:00,599,"Essa rentabilidade é adequada. 😃 De qualquer forma, aproveito para dizer que o @@btgpactualtem CDBs pagando um pouco acima de 100% do CDI e que são adequados ao seu objetivo. 😁",POSITIVE,comentário
2022-09-01 13:08:00,867,#Repost btgpactual with use.repost ・・・ Carteiras recomendadas de setembro no ar 📈  Arraste a tela e confira as recomendações da nossa equipe de Research para o mês.  Vale lembrar que os relatórios completos ficam disponíveis em nosso site. É só acessar a área de análise e baixar gratuitamente.  #mercadofinanceiro #rendavariavel #carteirarecomendada #oportunidade #prosperidadeinvestimentos,NEUTRAL,marcação
2022-09-01 13:29:00,782,👏,NEUTRAL,comentário
2022-09-01 13:29:00,579,"Esteja sempre ligado ao seu destino. Não se disperse, o mundo hoje traz muita distração. Esteja próximo a pessoas que confia para ajudar a construir seu futuro! #assessordeinvestimentos acquavero btgpactual",POSITIVE,marcação
2022-09-01 13:44:00,4155,"Dia a dia eu vejo o trabalho incrível feito por @Profit_with_pamelafxt colocando sorrisos em rostos individuais globalmente.  O ROI feito esta semana é realmente de dar água na boca, $ 24.750 e ainda em execução, bom analista de mercado.",POSITIVE,comentário
2022-09-01 13:56:00,4156,@pedromtelho me dá uns dinheiro do @btgpactual,NEUTRAL,comentário
2022-09-01 14:42:00,4157,@glaubergomescampos siga o @professormira,NEUTRAL,resposta
2022-09-01 14:33:00,4158,E como montar uma carteira previdenciária sem ter que mudar todo mês? 300 k pode dividir em quantos FII e quantos de cada seguimento? @btgpactual,NEUTRAL,comentário
2022-09-01 14:57:00,1434,"Na vida, você é conhecido pelos problemas que você cria e por aqueles que você soluciona. Escolha ser parente da solução. . . . É o que eu faço todo dia  relação aos investimentos, busco as melhores soluções do Mercado Financeiro!",NEGATIVE,marcação
2022-09-01 14:56:00,4159,"Estou feliz por não ter ignorado a oportunidade de me tornar um vencedor de @Profit_with_pamelafxt, dei ouvidos à sua orientação e obtive meus lucros de US $ 10.500 sem estresse, agradeço seus esforços incansáveis ​​@Profit_with_pamelafxt.",POSITIVE,comentário
2022-09-01 15:27:00,4150,@glaubergomescampos respondi no seu direct,NEUTRAL,resposta
2022-09-01 15:40:00,117,"Relatório de estratégia de alocação no ar!   Arraste pro lado para ter um overview do cenário macro no mês de setembro.  E, para conferir o relatório completo, é só acessar meus stories ou a área de análises no site do btgpactual. 😉",NEUTRAL,marcação
2022-09-01 15:37:00,4160,Irado!!! 🔥🔥,POSITIVE,comentário
2022-09-01 16:28:00,4161,Top,POSITIVE,comentário
2022-09-01 16:26:00,4162,Quero abrir uma conta para minha filha que é menor como eu faço ?,NEUTRAL,comentário
2022-09-01 16:20:00,717,"A convite do unicefbrasil, a CEO da Amcham Brasil, Deborah Vieitas, se juntou a mais de 20 lideranças corporativas e filantrópicas para uma visita de campo em Manaus, no Amazonas.  ➡️ O encontro foi promovido para apresentar iniciativas implementadas pelo escritório local do UNICEF nas temáticas de água, saneamento e higiene, de acolhimento a crianças e famílias migrantes, de educação e engajamento de adolescentes e dialogaram com atores locais e especialistas da organização sobre novas ações e impactos que podemos construir.  A Missão “Você e UNICEF em Campo” aconteceu de 25 e 26 de agosto, em Manaus, no Amazonas, e reuniu lideranças e executivos de empresas como: superviarj, tigrebrasil, accor, brkambiental, ambipar.group, btgpactual, erobrasil, Takeda, clarobrasil e b3_oficial, sendo algumas delas convidadas por nós por serem associadas a Amcham 🤝  👉 “As visitas foram muito boas e pude constatar a qualidade dos programas que o UNICEF desenvolve em atenção à primeira infância com foco em saúde e inovação, em parceria com o Estado do Amazonas e com os municípios que aderem à metodologia por eles desenvolvida com base em experiências em diversos países”, comenta Deborah Vietas, que participou da Missão ao lado de Paola Babos, representante interina do #UNICEF no Brasil.",POSITIVE,marcação
2022-09-01 16:41:00,4163,@btgpactual  o app está fora do ar? Estou tentando entrar e não consigo,NEGATIVE,comentário
2022-09-01 16:40:00,3107,Topp🔥👏,NEUTRAL,comentário
2022-09-01 16:37:00,3853,É top mesmo 👏🏻,POSITIVE,comentário
2022-09-01 17:01:00,4164,💙💙💙💙,NEUTRAL,comentário
2022-09-01 16:57:00,173,Você sabia que investidores Perspective podem ter este cartão? Arraste para o lado e confira as vantagens do Black do btgpactual.  #perspective #investimentos #mercadofinanceiro #investir #investimento #fortuna #força #dinheiro #crescimento #bolsadevalores #ações #btg,POSITIVE,marcação
2022-09-01 16:51:00,4165,"BRCR11 na casa dos 70 reais, pq não recomendou quando estava na casa dos 55 reais???",NEUTRAL,comentário
2022-09-01 16:47:00,4166,Estou impressionada com o trabalho maravilhoso bem feito arrisquei tentar $ 500 e recebi um pagamento de $ 5.550 muito obrigado @_marcia_fx,POSITIVE,comentário
2022-09-01 16:47:00,176,💙,NEUTRAL,comentário
2022-09-01 17:06:00,4167,"thanks for restoring my happiness in my darkest days during those period i invested $500 and to my greatest surprise i got a return of $6,790 in just 5 days her reliability cant be equated @Earn_with_katherinefxt",NEUTRAL,comentário
2022-09-01 17:02:00,1213,"Queda na rentabilidade máxima dos CDBs 🚨  Nosso último levantamento das taxas praticadas para a infomoney mostrou a diminuição na rentabilidade máxima dos CDBs nos últimos dias.  Isso ocorreu pela expectativa de queda da inflação e de manutenção da #Selic, que já faz algumas taxas caírem.  Confira os destaques:  🏆 bancobmg - CDB indexado à inflação 🏆 btgpactual - CDB indexado ao CDI 🏆 bancodaycoval - CDB prefixado  Veja o artigo completo em nosso site, com mais informações sobre o mercado. É só clicar no story!  #quantumfinance #cdbs #investidorinteligente",NEGATIVE,marcação
2022-09-01 17:30:00,358,"Alô, Guarulhos! No dia 11 de setembro, às 18h, a Orquestra Sinfônica Heliópolis se apresenta no Sesc Guarulhos!  Sob o comando do maestro Edilson Ventureli, a Orquestra interpreta um repertório dedicado a trilhas de cinemas que mexem com o coração de todos nós, com temas clássicos de Hollywood e obras de compositores brasileiros.  O concerto terá transmissão ao vivo no YouTube do Instituto Baccarelli, e os ingressos estarão a venda em breve na bilheteria do Sesc. Acesse nossa agenda e fique por dentro!  Agradecemos aos nossos patrocinadores e parceiros que apoiam as atividades artístico-pedagógicas por meio da Lei Federal de Incentivo à Cultura:  Patrocínio Master: unileverbrasil  Patrocínio Ouro: somosvotorantim, b3_oficial  Patrocínio Prata: grupoccroficial kineainvestimentos, bancobv, pfizer.brasil e Pró-Vida  Patrocínio Bronze: bradesco, carrefourbrasil, Ultra, astraoficialbr, Novelis, emsfarmaceutica, ibiunainvestimentos, furnasenergia, btgpactual, edpbrasil e alelobrasil  Apoio: bancodaycoval, averydennisonbrasil, havanoficial, banco_sofisa, seguradoraaustral, magazineluiza, verdeassetmanagement, cstopbr, klabin.sa, motociclo.oficial, dufriorefrigeracao, grupohagana  Apoio Institucional: mazarsnobrasil e fundamentogrupodecomunicacao  #InstitutoBaccarelli #OrquestraSinfônicaHeliópolis #OSH #Guarulhos #SescGuarulhos #TrilhasDeCinema #JohnWilliams #StarWars #IndianaJones #ET #FrancisHime #ChicoBuarque",NEUTRAL,marcação
2022-09-01 18:13:00,46,"Você conhece o BTLG11...  O BTG Pactual Logística é um FII de tijolo do segmento logístico.  O fundo possui Galpões Logísticos em diversos estados e possui uma uma performance de 297% desde seu IPO, quando ainda era TRXL11.  Você investe em BTLG11? Conta aí quanto esse fundo já te entregou em renda.  #Diversifiicando #fii #fundosimobiliários #fiis #btg #btlg #btlg11 #fiislogisticos #logistica #b3 #bolsadevalores #investidor #investimentos",NEGATIVE,marcação
2022-09-01 18:12:00,4147,@btgpactual valeu 🤙🏼,NEUTRAL,resposta
2022-09-01 18:34:00,4168,Completando todas as empresas participantes! Confiram mais nomes que estão presentes no 32° Workshop Integrativo,POSITIVE,marcação
2022-09-01 18:50:00,2514,SAF do Flu!!!,NEGATIVE,comentário
2022-09-01 19:17:00,4169,Teste API nova,POSITIVE,marcação
2022-09-01 19:36:00,438,Sem dúvidas o melhor atendimento! Alta qualidade e atendimento humanizado!  Indico para todos!! 💙💙💙💙,POSITIVE,comentário
2022-09-01 19:53:00,4170,💙💙💙💙,NEUTRAL,comentário
2022-09-01 20:09:00,4171,@jf_servicos_contabeis @dr.edilsoncirurgiao @itamarati.contabil @contemplanegocios @carencontento @kimportella @ddoug.silvva @btgpactual @ofeijaobueno,NEUTRAL,comentário
2022-09-01 20:41:00,2309,Btg não oferece nenhum benefício só prq eles não cobram manutenções abre o olho galera,NEGATIVE,comentário
2022-09-01 21:02:00,4172,👏👏,NEUTRAL,comentário
2022-09-01 21:27:00,459,💙💙✅ 🚀,NEUTRAL,comentário
2022-09-01 21:26:00,149,Quando fui convidado para apresentar o Conselhos de Negócios com o btgpactual eu sabia que estava saindo da zona de conforto e aceitei o desafio. Confesso que estou tendo muita alegria em buscar me superar a cada episódio. E vc já testou sair da sua zona de conforto ?,POSITIVE,marcação
2022-09-01 21:43:00,2162,Melhor atendimento! Eu já votei! 💙,POSITIVE,comentário
2022-09-01 22:37:00,3330,👏👏👏👏👏,NEUTRAL,comentário
2022-09-02 00:00:00,4173,💙💙💙🚀🚀🚀🚀,NEUTRAL,comentário
2022-09-02 00:12:00,1434,"Onde o consumo começa a ser estimulado de um modo mais agressivo e com isso é questão de tempo para a Inflação aparecer, com isso, força a Taxa Selic voltar a subir para fechar a torneira do crédito barato!",NEUTRAL,marcação
2022-09-02 00:12:00,1434,Como funciona na prática...,NEGATIVE,marcação
2022-09-02 00:12:00,1434,"""​A Selic é a taxa básica de juros da economia. É o principal instrumento de política monetária utilizado pelo Banco Central (BC) para controlar a inflação. Ela influencia todas as taxas de juros do país, como as taxas de juros dos empréstimos, dos financiamentos e das aplicações financeiras.  A taxa Selic refere-se à taxa de juros apurada nas operações de empréstimos de um dia entre as instituições financeiras que utilizam títulos públicos federais como garantia. O BC opera no mercado de títulos públicos para que a taxa Selic efetiva esteja em linha com a meta da Selic definida na reunião do Comitê de Política Monetária do BC (Copom).  Origem do nome """"Selic"""" O nome da taxa Selic vem da sigla do Sistema Especial de Liquidação e de Custódia. Tal sistema é uma infraestrutura do mercado financeiro administrada pelo BC. Nele são transacionados títulos públicos federais. A taxa média ajustada dos financiamentos diários apurados nesse sistema corresponde à taxa Selic.​""",NEUTRAL,marcação
2022-09-02 01:09:00,4088,👏 parabéns,POSITIVE,comentário
2022-09-02 07:33:00,4174,"Difícil acreditar serem indicados. Postei uma reclamação segunda, e até agora a única coisa que consegui foi uma mensagem padrão na terça que “ estamos analisando seu caso e voltaremos com informações. “.",NEGATIVE,comentário
2022-09-02 08:26:00,3418,"Merece mesmo voto. Além do atendimento 24/7 na semana, o atendimento humano é excelente",POSITIVE,comentário
2022-09-02 08:19:00,4175,O atendimento realmente é muito bom,POSITIVE,comentário
2022-09-02 08:52:00,639,"Na 5ª feira o time de Planejamento & Inteligência Comercial se trancou numa sala e só saiu quando terminamos a 1ª etapa da rodada de Partnerhsip da AVIN 2022.  São 7 anos de aprimoramento em um verdadeiro e consistente programa de Partnership. Em 2022 atingimos um nível de excelência no planejamento e execução impensável há algum tempo.  Não há nada melhor do que ver o time envolvido pra construir da melhor forma o que é nosso: a acquavero   Quando viramos a chave para o BTG em busca do melhor para nossos clientes e equipe, passamos pelo teste mais difícil de nossas vidas. 15 meses, +R$ 5bi, + de 130 novas pessoas depois percebo que a maior conquista foi algo que nem de longe podíamos imaginar: uma cultura forte, repleta de profissionais e sócios obcecados por construir, tijolo a tijolo, a melhor empresa de serviços financeiros do Brasil. Que faz parte, entende o que estou dizendo.   Vida longa à partnership mais meritocrática do Brasil!",POSITIVE,marcação
2022-09-02 09:16:00,4176,👏 atendimento top!!,POSITIVE,comentário
2022-09-02 09:45:00,4174,@btgpactual agradeço. Mas já entrei em contato via e-mail e reclame aqui. Obrigado,POSITIVE,resposta
2022-09-02 09:31:00,4177,"Dessa vez é o FI Infra: BDIF11 da btgpactual Era um fundo que eu tinha estudado, analisado e iniciado meus aportes de forma “tímida” porque o desconto desse fundo era pequeno. Estavam tentando fazer uma emissão no entanto o preço de mercado estava abaixo do preço da emissão. Agora resolveram baixar o preço de emissão para $94, sendo R$3,45 de taxas 🤢. O Valor Patrimonial é R$97,86 e o total do Patrimônio Líquido atual é R$470 MM. Um outro exemplo de produto financeiro que os assessores devem ter empurrado para um monte de Cliente e agora querem fazer uma 💩dessas. S A C A N A G E M !!! #independenciafinanceira#independênciafinanceira#liberdadefinanceira#rendapassiva#rendimentos#dividendos#fundosimobiliarios#fundosimobiliários#FII#FIIs#viverderenda#financas#finanças#financaspessoais#finançaspessoais#rendavariavel#rendavariável#investidor#mercadofinanceiro#ETF#investimento#investimentos#investidores#bolsadevalores#bonds#educacaofinanceira#educaçãofinanceira#fiagro#fiagros #BDIF11",NEGATIVE,marcação
